custid,dropperc,mins,consecmonths,income,churn_Y,prob
801788,0.0136570561456753,659,24,95.7,0,0.0014300309216693056
494152,0.0154320987654321,648,37,85.5,0,0.008968572645901198
140168,0.0304182509505703,263,18,69.5,0,3.122046331251907e-05
459852,0.0123456790123457,567,15,81.4,0,9.213060475078392e-05
281879,0.0248306997742664,443,16,91.5,0,0.00025646880338590146
114193,0.0182648401826484,438,30,66.2,0,0.002076082129994553
74082,0.0126939351198872,709,16,63.0,0,9.098069041375373e-05
994756,0.0336391437308868,327,27,73.6,0,0.2638217830632164
426632,0.0258064516129032,465,36,48.5,0,0.06826660431554826
392639,0.0160642570281124,498,26,74.6,0,0.0023300552926851263
281436,0.0190677966101695,472,27,59.3,0,0.0022618688075033005
652068,0.0299539170506912,434,34,64.3,1,0.47597038035054573
221494,0.0140597539543058,569,21,51.5,0,0.00021870227368706602
649308,0.0164271047227926,487,15,82.0,0,0.00011778398789234548
70650,0.0158102766798419,506,32,116.2,0,0.002391243311440859
257278,0.0186219739292365,537,25,81.4,0,0.003959644558366002
36878,0.0159235668789809,628,26,38.3,0,0.0017119383906454232
559981,0.023454157782516003,469,23,86.2,0,0.0002694434867342411
538476,0.0194552529182879,514,23,104.2,0,0.0006164548975345467
842025,0.0297482837528604,437,38,72.1,1,0.6858520894328839
164300,0.025,520,24,53.0,0,0.03997698825092788
290539,0.0269360269360269,297,19,85.5,0,7.513375985662332e-05
819209,0.013840830449826999,578,25,55.6,0,0.006368984730402127
778373,0.0131578947368421,532,45,102.5,0,0.0008747281376204645
920683,0.018348623853211003,654,34,56.4,0,0.0029556078154603545
8557,0.0242587601078167,371,14,39.0,0,6.959712886295436e-05
21324,0.0176991150442478,452,26,64.8,0,0.002076082129994553
19875,0.0129310344827586,464,27,55.1,0,0.00028144726987588227
111931,0.0211416490486258,473,32,54.0,0,0.0034717779629157095
251361,0.023121387283237003,346,39,65.0,0,0.016726136262592135
374110,0.0181219110378913,607,24,39.5,0,0.0024961090831915013
43278,0.0181818181818182,605,31,19.2,0,0.0012244098725890315
329923,0.0231362467866324,389,29,77.5,0,0.018693436329923086
557147,0.025974025974026,462,20,79.0,0,0.0006338157212555974
899577,0.0194931773879142,513,20,66.6,0,0.00016665369771058416
415186,0.0190114068441065,526,21,53.4,0,0.00010027591063837573
138411,0.0229681978798587,566,27,59.0,0,0.04720070565213341
110039,0.01,700,40,67.8,0,0.00205897681081902
762742,0.0195035460992908,564,27,121.1,1,0.03639632931293013
181896,0.0164609053497942,486,36,83.1,0,0.0017728993064161367
651837,0.0384615384615385,234,24,62.5,0,0.15120317273018605
457030,0.0173913043478261,460,23,72.2,0,9.673460267413804e-05
129596,0.0180722891566265,498,33,81.2,0,0.003941988475291289
678083,0.019672131147541003,610,13,103.7,0,0.0007978030434903847
607792,0.0119363395225464,754,15,93.3,0,0.00014686383853018177
312452,0.013986013986014,429,28,38.3,0,0.0019610592482744416
106815,0.0252707581227437,277,23,68.7,0,7.201525410735356e-05
614855,0.0201834862385321,545,46,98.3,0,0.03710939796519958
649686,0.0218253968253968,504,27,81.2,0,0.03919129199509285
735503,0.021505376344086002,372,30,81.8,0,0.011399362593819289
708257,0.0225733634311512,443,36,89.2,0,0.0880346956547896
122337,0.0226876090750436,573,30,42.6,0,0.019755755049802037
713835,0.0397727272727273,352,26,86.0,1,0.7886569638021166
134917,0.023109243697479,476,12,86.7,0,0.0002694434867342411
569336,0.0120805369127517,745,27,14.1,0,0.0002788364424876968
483203,0.0257611241217799,427,14,86.1,0,0.0007838113328204721
604455,0.0122137404580153,655,29,74.7,0,0.0006725400450418382
495714,0.0277777777777778,504,25,74.9,0,0.39469482084245755
642774,0.0182648401826484,438,28,69.8,0,0.002076082129994553
77315,0.0154083204930663,649,27,100.3,0,0.0026169754798086283
792960,0.020253164556961998,395,14,111.9,0,0.0005016709580383812
923292,0.0267062314540059,337,35,42.2,0,0.0033775810973563337
546171,0.0330788804071247,393,17,68.7,0,3.296125401118439e-05
819387,0.0247678018575851,323,24,54.4,0,0.0008737649375312597
219341,0.013550135501355,369,34,58.9,0,0.0008590467809900028
612456,0.0189873417721519,474,26,51.8,0,0.0007553631728499984
319511,0.0213592233009709,515,35,56.3,0,0.017985632390980468
535214,0.0126811594202899,552,25,55.2,0,0.00019878722359569886
522524,0.0210727969348659,522,34,65.8,0,0.033236815513348325
328950,0.0250696378830084,359,20,52.0,0,0.00018256932365512383
523163,0.0179282868525896,502,27,80.9,0,0.0036207634380803835
295718,0.0217785843920145,551,32,44.7,0,0.0075601190468851925
297292,0.0289256198347107,484,24,79.9,0,0.38660973617661326
651363,0.0272727272727273,440,24,90.1,0,0.26320504781717846
631141,0.0151975683890578,658,5,57.7,0,0.00011635678548165535
924220,0.0114122681883024,701,35,54.0,0,0.00043153391764200525
237981,0.0205992509363296,534,23,40.8,0,0.00030959299276419954
279964,0.0134453781512605,595,35,38.2,0,0.0005761876755166573
750370,0.0192307692307692,468,35,52.8,0,0.0016416906748947292
775983,0.0120772946859903,414,27,76.3,0,0.0010791473115782113
593508,0.0192307692307692,416,29,45.6,0,0.0009343646341409115
543294,0.0218446601941748,412,26,87.3,0,0.018713511086371697
428481,0.0264900662251656,453,13,67.0,0,0.0005845325487447349
329632,0.025390625,512,30,64.0,0,0.2966027805751249
961480,0.0147991543340381,473,29,102.5,0,0.0016366970023905583
401337,0.007739938080495358,646,25,62.5,0,0.0006725400450418382
907955,0.0278810408921933,538,27,79.8,1,0.5915991978654305
459520,0.0161001788908766,559,30,49.0,0,0.0009944939653958123
536802,0.00603318250377074,663,22,63.0,0,9.098069041375373e-05
61715,0.0127591706539075,627,23,56.7,0,6.465098582953561e-05
369384,0.0254777070063694,314,18,110.3,0,0.0002109929084574418
921936,0.0169753086419753,648,14,109.4,0,0.00011304154437360989
346533,0.0169851380042463,471,26,59.0,0,0.0012811800712889726
145673,0.014344262295082,488,26,25.0,0,0.0005870473259302115
252477,0.0168539325842697,712,30,104.8,0,0.0026169754798086283
138543,0.00935828877005348,748,31,59.7,0,0.0007328172687605945
948968,0.0168269230769231,416,23,66.9,0,0.00010252622564067964
741815,0.0338028169014084,355,28,103.9,0,0.5228856335500225
641604,0.0124804992199688,641,27,77.0,0,0.0006725400450418382
980052,0.0207253886010363,386,32,93.1,0,0.016776583136745554
494639,0.017353579175705,461,28,83.0,0,0.002938010779752212
779709,0.0125874125874126,715,28,80.2,0,0.0007055772795256283
69638,0.019047619047619,525,28,76.1,0,0.002548443069872552
661315,0.0135593220338983,590,38,76.5,0,0.0019880804961539653
437134,0.0110864745011086,451,44,105.1,0,0.0006414019251658973
850890,0.0247747747747748,444,14,62.2,0,0.0002638345514638768
268038,0.0303030303030303,462,28,84.0,1,0.5485255185919937
69580,0.0227272727272727,352,16,98.2,0,8.717895824202194e-05
256687,0.0267062314540059,337,27,71.8,0,0.009522821312039423
651257,0.0251572327044025,477,29,63.3,0,0.10075416020782842
876090,0.0201834862385321,545,22,59.6,0,0.00037290843684973485
461520,0.0168350168350168,594,23,58.0,0,0.0001072587189121895
488734,0.0136986301369863,511,44,56.5,0,0.00019106834825208838
487462,0.0125,800,27,74.3,0,0.0006725400450418382
24679,0.0126582278481013,474,18,96.1,0,0.00016294330132694167
652125,0.0323624595469256,309,34,51.7,0,0.051732137863254445
616584,0.0205949656750572,437,21,91.1,0,0.0003698842482582148
993080,0.0148148148148148,540,29,113.0,0,0.002391243311440859
777111,0.020997375328083996,381,26,71.9,0,0.0070723253664221305
220040,0.0173267326732673,404,24,27.2,0,0.0004960069257157136
127038,0.0130353817504655,537,30,89.2,0,0.0011284679429289163
678526,0.0152380952380952,525,22,38.0,0,0.00011524130442667285
796254,0.0146862483311081,749,16,48.0,0,0.00018768325237030072
953334,0.0246153846153846,325,25,82.4,0,0.007545616505903849
211749,0.0201612903225806,496,34,64.8,0,0.01694514529563689
336954,0.0207100591715976,338,21,93.8,0,8.833056561938377e-05
366721,0.0217391304347826,552,21,77.6,0,0.0007379404954957188
98464,0.0285087719298246,456,36,67.9,0,0.5099284293628877
651132,0.0149253731343284,536,25,104.2,0,0.0026679161004982952
793632,0.0182291666666667,384,43,75.5,0,0.0016892502354253524
268743,0.0246575342465753,365,25,56.9,0,0.008089401058241345
697087,0.0273972602739726,438,14,65.5,0,0.0003265852882367956
603985,0.0228690228690229,481,23,59.0,0,0.00013319921489838419
904529,0.0106157112526539,471,28,92.2,0,0.0010876926735390805
812951,0.0206766917293233,532,23,81.1,0,0.0006835054700671521
986967,0.0170132325141777,529,12,55.0,0,0.00010027591063837573
311156,0.0134680134680135,594,21,78.7,0,0.00010566561245028715
321615,0.0140845070422535,639,24,62.1,0,0.008590343350950536
558248,0.0170357751277683,587,15,99.0,0,0.00012615406487375466
312972,0.0217864923747277,459,25,85.8,0,0.01744980264038252
240918,0.0120300751879699,665,18,101.2,0,7.604086613521488e-05
986410,0.032258064516129,341,21,93.8,0,5.464042695536761e-05
5759,0.019438444924406002,463,26,73.8,0,0.005542175831429757
784996,0.0131332082551595,533,26,71.0,0,0.0004945181777007287
119538,0.0190677966101695,472,21,80.7,0,0.00011691681019691942
365367,0.0138169257340242,579,22,73.4,0,0.00019638907971201744
67973,0.0195530726256983,358,39,87.9,0,0.005778897923037525
596911,0.0156521739130435,575,23,56.8,0,9.351966477811143e-05
844880,0.0111464968152866,628,16,40.4,0,5.7144272822914624e-05
144753,0.018000000000000002,500,12,64.1,0,0.00010859477762453745
584950,0.0211864406779661,472,21,83.6,0,0.0002979953879775503
789901,0.0188235294117647,425,38,61.2,0,0.001881311803725585
734154,0.0305084745762712,295,42,59.5,0,0.2274661238996043
951068,0.0126262626262626,396,26,61.0,0,0.0010791473115782113
441665,0.0251046025104603,478,21,69.9,0,0.0005440645077242722
981757,0.015817223198594,569,31,80.6,0,0.0031690060565626095
866491,0.0129032258064516,620,18,62.7,0,8.386664253657923e-05
820051,0.0304568527918782,394,35,74.8,0,0.31601403601399763
628472,0.0448979591836735,245,26,97.3,1,0.9581534994409946
991644,0.0179372197309417,446,9,68.7,0,9.673460267413804e-05
469814,0.0160919540229885,435,14,63.9,0,9.673460267413804e-05
23948,0.0160142348754448,562,21,86.0,0,0.00015449497501013795
971487,0.0151515151515152,660,24,63.6,0,0.005045639748820309
983361,0.0272727272727273,330,19,92.9,0,4.329439972118484e-05
239665,0.0119760479041916,501,29,101.1,0,0.00042264785236363834
877489,0.0195729537366548,562,35,57.3,0,0.007806141900242648
281151,0.0223463687150838,537,38,47.6,0,0.01215577427840274
532236,0.0175746924428823,569,30,23.6,0,0.0007111348589630669
181613,0.0143884892086331,556,30,51.2,0,0.0009471409035263218
742219,0.018018018018018004,555,29,68.2,0,0.0026023014547368922
65614,0.013953488372093002,645,34,63.7,0,0.007547792240392714
56081,0.0173410404624277,692,22,52.2,0,0.00018768325237030072
613338,0.0136186770428016,514,30,47.3,0,0.0001635114275859836
145127,0.0273348519362187,439,28,97.0,1,0.26320504781717846
890474,0.0217391304347826,460,27,49.1,0,0.0029177210967264436
862051,0.0170068027210884,588,31,50.9,0,0.0017119383906454232
772738,0.0091324200913242,657,32,66.3,0,0.0006725400450418382
38816,0.0141987829614604,493,29,76.5,0,0.004578943569795098
102288,0.0195694716242661,511,27,87.6,0,0.017491449414105138
323469,0.014827018121911001,607,29,66.5,0,0.0031933332583689413
405507,0.0163636363636364,550,23,83.5,0,0.0001528458002795096
860933,0.0302114803625378,331,36,72.2,1,0.2904191856267846
704077,0.0234234234234234,555,11,65.1,0,0.00047315499913954225
414280,0.0157790927021696,507,23,59.6,0,0.00012945159615000384
410214,0.0218978102189781,548,33,50.8,0,0.008987791572691476
784146,0.0138888888888889,576,28,67.8,0,0.004438148073341269
665937,0.0191637630662021,574,30,92.2,0,0.005980473298687449
772059,0.0203703703703704,540,31,45.5,0,0.004371242991850755
642173,0.0230125523012552,478,28,86.5,0,0.04323093732371237
909539,0.0348837209302326,344,24,70.9,1,0.27134551516311217
713403,0.0184873949579832,595,21,96.0,0,0.00024364011577278228
674856,0.0245398773006135,489,29,67.4,0,0.0472421797665659
215336,0.0262096774193548,496,26,81.6,1,0.3484230468242535
379810,0.0353982300884956,226,29,58.0,0,0.07442139479441115
441938,0.0144404332129964,554,22,64.6,0,0.00012131466974769487
818921,0.0114285714285714,350,13,60.9,0,9.909932302189945e-05
343202,0.0139442231075697,502,17,69.9,0,0.00047722379949922207
353918,0.0162337662337662,616,6,109.1,0,0.00011304154437360989
260252,0.0177865612648221,506,21,72.5,0,0.00011879777165098521
558563,0.0185614849187935,431,13,83.9,0,0.0001322719239594666
722856,0.016260162601626,492,25,74.1,0,0.002091450137733163
651736,0.0168970814132104,651,23,94.4,0,0.00024364011577278228
435996,0.0173310225303293,577,17,76.7,0,0.00012131466974769487
356323,0.0197628458498024,506,23,24.1,0,0.00011147158539892609
905014,0.0238663484486874,419,25,38.2,0,0.006794479187857964
778716,0.00984528832630099,711,24,92.5,0,0.0014300309216693056
641667,0.0114754098360656,610,30,89.8,0,0.0010681399060359555
278674,0.0201511335012594,397,11,77.8,0,0.00034831963361963694
175267,0.0189035916824197,529,12,61.0,0,0.00011879777165098521
101247,0.0295698924731183,372,33,64.8,0,0.15007725588705104
660841,0.0159574468085106,564,20,53.7,0,0.00012801132514089753
886927,0.028125,320,39,57.9,0,0.07884947641336339
508502,0.017175572519083998,524,29,136.2,0,0.00305154704868144
714959,0.0224948875255624,489,19,60.9,0,0.00024962474631292595
680393,0.0199556541019956,451,25,61.8,0,0.005542175831429757
292311,0.0121951219512195,492,29,92.4,0,0.0008323257558262421
60511,0.0140105078809107,571,36,69.8,0,0.004349396780585491
926482,0.0281954887218045,532,30,73.9,1,0.4471454246050649
917730,0.0237467018469657,379,10,59.5,0,0.00014396034916452018
397671,0.0833333333333333,132,34,14.0,1,0.9809650185645544
864703,0.00852272727272727,704,21,68.6,0,9.098069041375373e-05
212252,0.0233545647558386,471,11,71.5,0,0.0001929765472416997
973375,0.0191204588910134,523,30,46.4,0,0.0007791694640406967
452468,0.0203327171903882,541,23,84.6,0,0.0005056545290292101
125685,0.0210970464135021,474,28,87.3,0,0.022638984953539623
256308,0.0163636363636364,550,22,67.5,0,0.00012131466974769487
179938,0.0167865707434053,417,27,97.8,0,0.002552738734153753
628041,0.0223880597014925,536,25,84.4,0,0.045562166457057025
837493,0.0164533820840951,547,10,49.0,0,8.601206359800311e-05
776399,0.0263929618768328,341,25,69.8,0,0.008036321503791416
928831,0.0227272727272727,484,27,58.5,0,0.018718162216243395
957609,0.017636684303351004,567,34,57.8,0,0.0022205458224900548
573423,0.0186757215619694,589,18,78.5,0,0.00017529897985685668
567615,0.0158273381294964,695,27,91.9,0,0.005042440920972599
822909,0.0106544901065449,657,37,97.7,0,0.00271274428634245
249152,0.0217864923747277,459,33,72.4,0,0.013166174395489519
818179,0.0147783251231527,609,29,63.7,0,0.0031933332583689413
957188,0.0163339382940109,551,26,58.1,0,0.0016062418689240729
384906,0.022680412371134,485,27,39.2,0,0.007335077655368803
691404,0.0229445506692161,523,10,85.2,0,0.000610083281368909
185427,0.0307692307692308,390,23,95.5,0,0.00010656890463795783
607785,0.0223367697594502,582,28,86.5,0,0.09326127661394948
702863,0.0199004975124378,402,25,98.3,0,0.009907268208680617
803910,0.0132669983416252,603,19,59.4,0,9.13881178355562e-05
43152,0.017274472168906003,521,29,73.9,0,0.002548443069872552
223429,0.0120724346076459,497,30,34.6,0,0.00010685518059251195
245543,0.0230125523012552,478,31,91.7,0,0.04870887856987875
639095,0.0189959294436906,737,10,74.9,0,0.00015093819272057093
78965,0.0134907251264755,593,29,47.0,0,0.00035952142029432654
238308,0.0176056338028169,568,17,81.3,0,0.0001528458002795096
51215,0.0218818380743982,457,25,93.9,0,0.02316793512981526
549376,0.0234986945169713,383,48,81.5,0,0.06777750946947632
170209,0.021978021978022,364,22,87.0,0,0.00020826386257175654
283384,0.030812324929972,357,34,62.3,0,0.16398621328827126
320134,0.0212765957446809,470,29,75.6,0,0.012102421161325268
117468,0.0126582278481013,632,25,63.0,0,0.0006199803555472091
407878,0.023728813559322003,590,30,44.1,1,0.08394298466915055
387044,0.0259481037924152,501,32,60.3,1,0.3305169764298858
784897,0.0169491525423729,590,15,81.9,0,0.00017529897985685668
618088,0.0197628458498024,506,30,64.2,0,0.008951437510969284
388709,0.0294117647058824,476,39,77.4,0,0.6169502339724156
651492,0.0167364016736402,478,18,73.5,0,9.673460267413804e-05
212657,0.0141093474426808,567,36,91.3,0,0.007826672499809473
715531,0.0194174757281553,515,19,53.3,0,0.00014067162851946877
971780,0.0146103896103896,616,35,42.6,0,0.0018939448794063906
438493,0.0199600798403194,501,30,57.8,0,0.004736436570498579
828118,0.036231884057971,276,21,47.2,0,1.5247401516233568e-05
286083,0.0217785843920145,551,35,68.4,0,0.039242393367252555
609597,0.0250521920668058,479,31,65.5,0,0.04967286572148382
724232,0.0160349854227405,686,34,61.1,0,0.00443136215162821
438191,0.0304054054054054,296,27,90.7,0,0.139621670730831
886987,0.0242825607064018,453,25,91.5,0,0.050605532178409476
43115,0.0170542635658915,645,22,82.5,0,0.00017529897985685668
54098,0.020746887966805,482,21,71.7,0,0.00022857825910861846
623048,0.0244399185336049,491,20,67.1,0,0.00036511381354322717
352124,0.0124777183600713,561,25,79.3,0,0.0006152451696895002
861154,0.0182555780933063,493,42,24.9,0,0.0002696478892043072
731721,0.0179948586118252,389,22,23.1,0,3.902772638953972e-05
444510,0.015220700152206999,657,27,90.5,0,0.005042440920972599
247048,0.0186335403726708,483,27,71.2,0,0.0020316144659203233
386042,0.0197841726618705,556,31,61.8,0,0.009139375848975475
836505,0.0110759493670886,632,18,70.2,0,8.386664253657923e-05
853458,0.0167714884696017,477,29,48.4,0,0.0006345396360953298
252875,0.0159817351598174,438,29,74.0,0,0.002076082129994553
104405,0.0286259541984733,524,26,53.1,0,0.1907497417476386
979530,0.0123711340206186,485,14,54.6,0,4.0863799067138485e-05
45623,0.0185950413223141,484,35,95.9,0,0.005042128187997058
396641,0.0256959314775161,467,32,101.7,0,0.2190006266621061
224847,0.0273348519362187,439,31,89.8,0,0.2901563139373709
965506,0.0224215246636771,446,31,93.1,0,0.02316793512981526
653889,0.0372881355932203,295,30,92.2,0,0.540318696565336
223232,0.0210325047801147,523,28,56.8,0,0.01628245537276294
115473,0.0238500851788756,587,34,70.1,1,0.21883244220592415
742734,0.008,750,32,33.6,0,0.0002788364424876968
589287,0.0253807106598985,394,23,29.6,0,0.00016081170165200447
454031,0.0126050420168067,476,13,75.0,0,0.000103535566069774
579850,0.0150068212824011,733,34,73.3,0,0.00443136215162821
215439,0.0149253731343284,603,34,28.9,0,0.0013546546010860326
530430,0.0247933884297521,363,27,40.9,0,0.0030197501279727295
794553,0.0233463035019455,514,30,52.2,0,0.01883191988210402
468259,0.0202839756592292,493,35,50.3,0,0.003860232591102228
102735,0.00618556701030928,485,38,52.8,0,0.00013073108089871932
912897,0.0328638497652582,426,23,54.0,0,6.874697240333729e-05
82649,0.03,400,31,86.7,1,0.4512773098280096
558347,0.019434628975265,566,25,48.7,0,0.002264232347382765
611321,0.0149253731343284,670,32,97.3,0,0.005042440920972599
731602,0.00679347826086957,736,19,54.3,0,6.199171712672754e-05
316184,0.0136157337367625,661,31,56.5,0,0.0005185165570730095
958057,0.0133779264214047,598,30,96.0,0,0.000980447192275968
182438,0.0295983086680761,473,21,30.1,0,0.00010263078773227833
487979,0.0111731843575419,716,42,90.7,0,0.00271274428634245
775147,0.0177705977382876,619,22,70.4,0,0.00013913654369099507
648140,0.0254041570438799,433,24,57.6,0,0.07912514059603903
782780,0.0189655172413793,580,25,50.4,0,0.0017119383906454232
170535,0.01669449081803,599,30,56.2,0,0.0016350336721984895
236955,0.0497925311203319,241,25,61.3,1,0.9498263164086216
133303,0.0164835164835165,546,15,40.4,0,8.601206359800311e-05
805185,0.0170132325141777,529,36,60.5,0,0.002720772104767196
893009,0.0208333333333333,576,33,62.0,0,0.026893190276416075
598863,0.00991735537190083,605,21,82.2,0,0.00010566561245028715
81068,0.0184563758389262,596,25,61.2,0,0.0031933332583689413
561544,0.0143472022955524,697,31,63.2,0,0.0034632964685557773
486744,0.0303867403314917,362,36,50.0,0,0.09662690303839708
135491,0.0239234449760766,418,25,74.2,0,0.023885913465983056
988306,0.0178970917225951,447,33,76.4,0,0.0022605778375404217
831193,0.025830258302582995,271,23,84.5,0,9.02479106863927e-05
758308,0.0236051502145923,466,26,71.9,0,0.021602528493343535
499283,0.0163934426229508,549,29,79.5,0,0.0031690060565626095
795739,0.0158013544018059,443,11,44.7,0,6.858431296097943e-05
632388,0.0230496453900709,564,36,67.8,0,0.14467605886459542
330889,0.018705035971223,695,42,65.7,0,0.010542167543832552
59055,0.0185567010309278,485,28,32.5,0,0.00044396182752682955
281014,0.0144927536231884,621,34,99.7,0,0.0033492713585682853
69812,0.0275689223057644,399,23,91.5,0,0.00020737966983499882
96115,0.017741935483871003,620,21,22.4,0,0.00012368496413707719
136789,0.0318471337579618,314,36,97.4,0,0.3665029416554954
544297,0.008576329331046309,583,31,84.9,0,0.0008235889307529303
990640,0.0285714285714286,420,17,63.0,0,0.00026952221061323086
817521,0.0162162162162162,555,36,106.1,0,0.005143821696692818
659195,0.0118203309692671,423,13,58.9,0,9.04148751351212e-05
615532,0.00950118764845606,421,32,27.1,0,0.00016920666443054574
827835,0.0123711340206186,485,27,39.4,0,0.00020174104874506665
23127,0.0166320166320166,481,28,77.4,0,0.002076082129994553
203343,0.01953125,512,28,52.5,0,0.002785145040977606
537215,0.0184049079754601,652,26,61.7,0,0.0034632964685557773
371572,0.0116279069767442,602,36,59.8,0,0.0022107950298549473
202394,0.0165016501650165,606,28,60.7,0,0.0034787531747390125
112081,0.0126404494382022,712,29,78.3,0,0.0006198253736167934
24880,0.0153417015341702,717,27,117.8,0,0.0023455729977651823
411331,0.0326086956521739,460,34,73.6,1,0.7282661530207022
430756,0.0191489361702128,470,14,91.6,0,0.00015224060317365902
456188,0.0132450331125828,604,31,68.0,0,0.0006199803555472091
615036,0.0137524557956778,509,24,70.0,0,0.000721440232267496
757757,0.020979020979021,429,23,83.3,0,0.00034600218187078746
553158,0.0206422018348624,436,17,79.1,0,0.0002840757974803116
716682,0.0181451612903226,496,34,52.9,0,0.0009381385718467953
103046,0.0121739130434783,575,32,62.0,0,0.0005049912214395007
6564,0.01953125,512,27,60.8,0,0.009746484221236498
718908,0.0233644859813084,428,33,46.4,0,0.006988897420583146
59470,0.0263929618768328,341,24,79.6,0,0.010732313236739337
677556,0.0363636363636364,275,26,27.8,0,0.08555183273483451
186607,0.0115131578947368,608,31,69.9,0,0.0006199803555472091
323017,0.0187891440501044,479,28,65.0,0,0.002076082129994553
884636,0.0143603133159269,766,28,61.7,0,0.0034632964685557773
33657,0.0302267002518892,397,23,80.4,0,0.00010187854189323812
410381,0.0217983651226158,367,21,70.3,0,0.00014335233786771053
481210,0.0229007633587786,393,40,95.6,1,0.07823781719899843
894609,0.0213270142180095,422,24,55.1,0,0.0030045364241925083
498631,0.0234604105571848,341,29,66.0,0,0.005380655503869122
968590,0.0157618213660245,571,28,74.8,0,0.0026023014547368922
261225,0.0213903743315508,561,30,41.4,0,0.009433347563395039
669373,0.0169133192389006,473,19,38.0,0,9.383858195601217e-05
786355,0.0189125295508274,423,25,64.0,0,0.002222564306008028
383787,0.0122377622377622,572,26,61.3,0,0.0005049912214395007
609886,0.0167785234899329,596,40,90.6,0,0.01385213359750501
392407,0.0238095238095238,462,16,97.5,0,0.0003771762060695343
725075,0.0118043844856661,593,32,79.3,0,0.0007055772795256283
323510,0.015817223198594,569,24,70.0,0,0.003792762460828167
196321,0.025,360,21,97.5,0,0.00021505080205014038
494043,0.0157618213660245,571,36,39.4,0,0.0007045448899404877
730805,0.0113268608414239,618,24,48.4,0,0.0005245293396787509
35007,0.0220588235294118,408,24,49.3,0,0.002046872727715044
189836,0.0146443514644351,478,18,35.8,0,8.29346776190515e-05
168105,0.0224719101123595,445,14,56.2,0,0.00010113603587926217
564566,0.0225694444444444,576,26,52.8,0,0.015402257561381322
362621,0.0205831903945112,583,26,75.0,0,0.042560052000815245
292489,0.0183333333333333,600,29,88.7,0,0.0081169996066456
381200,0.026525198938992,377,17,60.5,0,0.0001959560679301711
726555,0.0247252747252747,364,41,82.4,0,0.05651947929642639
646941,0.0263157894736842,304,38,79.4,0,0.04445440151443447
964898,0.00972222222222222,720,34,51.7,0,0.00043153391764200525
790758,0.020109689213893996,547,38,64.6,0,0.01665871503179855
571829,0.0237467018469657,379,29,82.7,0,0.024779999199221414
966692,0.0265486725663717,339,35,45.4,0,0.0033775810973563337
744719,0.0144,625,23,62.9,0,0.00013913654369099507
448818,0.0254901960784314,510,36,58.6,0,0.3111169555005445
271000,0.0224887556221889,667,28,99.7,1,0.18511400084001545
247908,0.0145719489981785,549,20,108.5,0,0.00013134084655457167
60022,0.0134099616858238,522,25,36.6,0,0.00011689475034099108
212436,0.0228215767634855,482,21,40.0,0,0.0001485579912503944
426780,0.0198412698412698,504,20,61.2,0,0.00018791850107831672
150667,0.0207715133531157,337,29,112.6,0,0.010792889067659947
131774,0.0277078085642317,397,26,72.0,0,0.12904029623831795
924759,0.0182648401826484,657,37,50.2,0,0.003712873586249406
708877,0.0235849056603774,424,29,74.3,0,0.027290140441921518
988497,0.0261096605744125,383,42,75.9,0,0.08054583122518952
586476,0.0271084337349398,332,26,79.3,0,0.010732313236739337
785180,0.0176678445229682,566,28,71.8,0,0.0026023014547368922
144227,0.0069204152249135,578,20,94.1,0,0.00034387946616056984
18815,0.0213178294573643,516,33,77.5,0,0.028403433576549578
514178,0.0166270783847981,421,21,78.1,0,0.00011884649850476251
903174,0.0210526315789474,475,22,73.8,0,0.00021572996291947978
747624,0.0211267605633803,568,20,64.4,0,0.000561399390093036
219451,0.0222672064777328,494,18,97.0,0,0.000779191471285841
994314,0.0245283018867925,530,14,86.9,0,0.000993693222912045
449255,0.0166666666666667,540,39,66.9,0,0.0028921870039653047
299415,0.0154639175257732,582,26,52.8,0,0.0017119383906454232
220854,0.0144,625,18,36.1,0,0.00012368496413707719
522688,0.0305882352941176,425,27,94.2,1,0.6111442840514524
325162,0.0177935943060498,562,26,80.5,0,0.004043206154818164
423491,0.021484375,512,23,51.2,0,0.0003668893815951322
310786,0.0147783251231527,609,29,72.2,0,0.0031933332583689413
922493,0.0243362831858407,452,26,80.7,1,0.046595036534367355
629069,0.024390243902439,369,18,76.5,0,0.00013211261675604504
282245,0.0176600441501104,453,21,79.5,0,0.00011094750658351994
154573,0.021558872305141003,603,20,43.0,0,0.00105002165722316
275790,0.0277136258660508,433,0,61.2,0,0.00019872441973462418
539142,0.0138613861386139,505,25,98.9,0,0.00406469081880305
192307,0.0410557184750733,341,31,64.8,1,0.6927754285217184
356792,0.0187265917602996,534,36,67.5,0,0.002497386114036706
443050,0.0235507246376812,552,33,77.2,0,0.06847013824308384
701987,0.0164835164835165,546,37,93.2,0,0.004595627922719571
990151,0.0276381909547739,398,26,100.7,0,0.24531989087814404
23613,0.0146788990825688,545,19,65.4,0,0.00012131466974769487
922748,0.0204545454545455,440,31,82.2,0,0.018028724894913774
268955,0.0207547169811321,530,26,73.2,0,0.02424712757210184
775181,0.015817223198594,569,36,81.7,0,0.003105555098524144
511560,0.0135746606334842,663,25,115.1,0,0.0004550772164502849
53973,0.024390243902439,369,34,49.4,0,0.003507490919571334
340217,0.0216383307573416,647,32,110.3,0,0.13924019973939372
555705,0.0193050193050193,518,37,70.3,0,0.006662166155084502
3273,0.0132231404958678,605,34,54.7,0,0.00039780160488009445
225921,0.0203761755485893,638,21,84.5,0,0.0005921858845300896
